QUOTE_DATE,UNDERLYING_LAST,EXPIRE_DATE,DTE,STRIKE,C_MID,RF_RATE
2022-09-15,390.15, 2022-10-03,18.0,409.0,1.28,0.031200000000000002
2020-08-04,330.06, 2020-09-18,45.0,321.0,15.19,0.0009
2020-06-04,311.34, 2020-07-10,36.0,319.0,3.805,0.0015
2020-01-16,330.86, 2020-10-16,273.96,301.0,38.065,0.0152
2021-03-23,389.59, 2021-06-30,99.0,268.0,123.005,0.0001
2020-08-14,336.85, 2022-03-18,581.0,505.0,0.875,0.001
2020-11-30,362.31, 2021-12-17,382.0,315.0,60.370000000000005,0.0008
2020-05-15,286.29, 2020-06-26,42.0,305.0,1.79,0.0012
2020-01-16,330.86, 2020-04-17,91.96,347.0,1.33,0.0152
2021-04-12,411.63, 2022-01-21,284.04,340.0,78.72999999999999,0.0002
2020-06-10,319.03, 2020-06-26,16.0,299.0,21.385,0.0017000000000000001
2021-07-16,431.38, 2023-01-20,553.04,465.0,20.0,0.0005
2020-10-20,343.32, 2021-02-19,122.04,303.0,48.47,0.001
2020-08-10,335.56, 2021-01-15,158.04,210.0,126.425,0.0011
2020-02-20,336.99, 2021-12-17,666.0,25.0,312.18,0.0155
2021-09-08,450.97, 2021-09-20,12.0,452.0,2.185,0.0005
2022-03-01,429.99, 2022-09-30,212.96,416.0,39.505,0.0032
2021-09-16,447.15, 2021-10-01,15.0,340.0,107.395,0.0004
2022-04-21,438.05, 2023-01-20,274.04,302.0,142.16500000000002,0.008199999999999999
2020-02-24,322.42, 2020-03-25,29.96,345.0,0.1649999999999999,0.015
2021-08-12,445.06, 2023-01-20,526.04,655.0,0.415,0.0006
2021-06-18,414.93, 2021-06-23,5.0,430.0,0.025,0.0005
2021-10-18,447.25, 2021-11-17,30.04,479.0,0.0849999999999999,0.0006
2022-08-12,427.06, 2022-08-15,3.0,390.0,36.975,0.0253
2021-01-06,373.49, 2021-02-19,44.0,277.0,97.215,0.0009
2021-05-24,419.12, 2021-06-11,18.0,350.0,69.25,0.0002
2022-09-29,362.84, 2022-12-30,92.04,280.0,87.2,0.0326
2020-12-23,367.57, 2022-03-18,449.96,235.0,136.485,0.0009
2020-12-10,366.77, 2020-12-30,20.0,382.0,0.4,0.0008
2021-05-18,411.94, 2021-12-31,227.04,390.0,38.27,0.0002
2022-04-14,437.94, 2023-06-16,428.0,370.0,91.645,0.0078000000000000005
2021-08-24,447.96, 2022-03-18,206.0,115.0,332.885,0.0005
2020-03-27,254.0, 2020-10-16,203.0,201.0,62.465,0.0003
2021-04-12,411.63, 2021-04-19,7.0,490.0,0.005,0.0002
2022-11-22,399.9, 2022-12-16,24.0,280.0,120.7,0.0421
2021-08-13,445.92, 2021-08-27,14.0,470.0,0.015,0.0006
2021-03-10,389.48, 2022-06-17,463.96,170.0,219.505,0.0004
2020-12-08,370.2, 2022-09-16,646.96,195.0,175.455,0.0009
2021-12-20,454.99, 2022-03-18,87.96,416.0,47.995000000000005,0.0007000000000000001
2021-03-15,396.46, 2021-04-16,32.0,345.0,51.61,0.0004
2021-10-01,434.19, 2022-12-16,441.04,100.0,333.805,0.0004
2021-12-30,476.14, 2022-06-17,168.96,635.0,0.06,0.0005
2020-12-15,369.59, 2021-03-19,93.96,404.0,1.71,0.0008
2021-01-12,378.82, 2021-12-17,339.0,160.0,219.63,0.0009
2021-07-20,431.07, 2021-09-30,72.0,465.0,0.63,0.0005
2021-03-16,395.94, 2022-01-21,311.04,354.0,57.11,0.0002
2022-07-18,381.99, 2022-09-30,74.0,357.0,33.91,0.024399999999999998
2020-08-26,347.63, 2020-09-02,7.0,342.0,6.9,0.0011
2020-04-20,281.76, 2020-04-29,9.0,228.0,53.765,0.0012
2021-05-12,405.57, 2021-05-28,16.0,305.0,100.775,0.0002
2020-01-31,321.75, 2021-03-19,412.96,300.0,35.47,0.0152
2022-09-23,367.93, 2024-06-21,637.0,390.0,44.45,0.031200000000000002
2021-02-17,392.43, 2021-09-17,211.96,377.0,34.715,0.0004
2020-07-09,314.57, 2020-07-17,8.0,302.0,13.68,0.0013
2020-02-24,322.42, 2021-12-17,662.0,290.0,48.585,0.015
2022-07-25,395.54, 2024-06-21,697.0,560.0,5.5,0.0255
2021-03-09,387.11, 2021-04-05,26.96,360.0,28.815,0.0005
2020-04-24,282.89, 2020-11-20,210.04,235.0,59.105,0.0012
2020-01-28,326.88, 2020-01-29,1.0,297.0,29.92,0.0154
2020-04-07,265.18, 2021-03-19,346.0,289.0,16.805,0.0014000000000000002
2022-05-23,396.83, 2024-01-19,606.04,720.0,0.515,0.010700000000000001
2022-02-16,446.65, 2022-04-01,43.96,400.0,49.485,0.0039000000000000003
2021-04-14,411.5, 2022-09-16,520.0,375.0,58.61,0.0002
2022-04-26,416.17, 2024-01-19,633.04,495.0,19.175,0.0084
2020-03-13,270.94, 2020-05-01,49.0,180.0,91.43,0.0027
2020-03-04,313.05, 2020-03-18,13.96,358.0,0.015,0.0070999999999999995
2022-02-28,436.52, 2022-03-18,17.96,498.0,0.025,0.0037
2021-08-19,439.87, 2022-03-31,224.0,376.0,73.145,0.0006
2021-06-03,418.82, 2021-06-09,6.0,320.0,98.83,0.0002
2022-12-05,399.58, 2022-12-12,7.0,462.0,0.005,0.042699999999999995
2020-06-22,310.67, 2021-06-18,361.0,291.0,42.275,0.0016
2020-12-04,369.81, 2021-03-31,116.96,373.0,13.239999999999998,0.0009
2021-03-16,395.94, 2021-09-17,185.0,360.0,46.855,0.0002
2021-03-12,394.02, 2021-10-15,216.96,365.0,42.855,0.0004
2020-02-24,322.42, 2021-12-17,662.0,321.0,28.54,0.015
2021-09-28,433.66, 2021-10-25,27.0,440.0,5.225,0.0004
2021-07-30,438.5, 2021-08-23,24.0,465.0,0.055,0.0006
2021-01-15,375.67, 2021-02-12,28.0,377.0,7.210000000000001,0.0009
2021-07-01,430.5, 2021-07-16,15.0,414.0,17.41,0.0005
2020-02-21,333.45, 2020-07-17,146.96,312.0,27.995,0.015300000000000001
2022-07-07,388.97, 2023-03-31,267.0,415.0,20.185,0.0189
2022-04-27,417.21, 2022-05-09,12.0,369.0,49.405,0.008199999999999999
2022-09-26,364.32, 2025-01-17,844.04,415.0,39.58,0.033
2021-10-21,453.63, 2021-11-15,25.04,430.0,25.085,0.0006
2021-02-17,392.43, 2021-02-17,0.0,405.0,0.005,0.0004
2021-04-19,415.24, 2021-12-17,242.04,255.0,161.04,0.0002
2021-02-02,381.47, 2021-02-03,1.0,365.0,16.695,0.0007000000000000001
2022-10-24,378.8, 2023-03-17,144.0,302.0,84.83,0.04
2022-04-25,428.5, 2022-04-27,2.0,373.0,55.21,0.009300000000000001
2022-06-15,379.15, 2022-12-16,184.04,515.0,0.21,0.0169
2021-02-24,391.77, 2021-03-10,14.0,398.0,1.815,0.0003
2020-12-30,371.99, 2021-06-30,181.96,376.0,17.975,0.0008
2021-03-30,394.78, 2021-10-15,199.0,225.0,170.005,0.0002
2021-08-26,446.33, 2021-09-30,35.0,444.0,8.235,0.0005
2021-02-12,392.73, 2021-05-21,97.96,250.0,143.16500000000002,0.0004
2021-06-24,425.1, 2021-09-30,98.0,410.0,23.135,0.0005
2021-04-14,411.5, 2021-04-16,2.0,318.0,93.295,0.0002
2020-05-14,285.04, 2020-05-15,1.0,278.0,7.0,0.0012
2020-05-22,295.48, 2020-09-18,119.0,306.0,10.615,0.0012
2021-05-26,419.02, 2021-06-23,28.0,456.0,0.025,0.0002
2021-08-25,448.88, 2021-12-31,128.04,447.0,16.810000000000002,0.0006
2022-03-17,440.76, 2022-03-28,11.0,346.0,94.255,0.004
2021-10-13,435.18, 2021-10-22,9.0,442.0,1.015,0.0005
2021-12-10,470.68, 2022-05-20,160.96,519.0,2.925,0.0006
2021-03-24,387.49, 2022-12-16,632.04,465.0,9.28,0.0002
2022-04-15,437.79, 2024-12-20,980.04,545.0,22.54,0.0002
2022-11-25,402.33, 2023-02-17,84.0,515.0,0.035,0.042199999999999994
2022-07-18,381.99, 2022-07-29,11.0,345.0,37.515,0.024399999999999998
2020-09-08,333.24, 2020-10-16,38.0,235.0,98.34,0.0013
2020-08-24,342.89, 2020-09-09,16.0,363.0,0.065,0.0012
2021-09-10,445.52, 2023-01-20,497.04,290.0,159.5,0.0005
2022-09-13,393.12, 2023-01-20,129.04,695.0,0.045,0.0319
2022-12-13,401.95, 2023-01-06,24.0,405.0,6.305,0.0426
2022-06-23,378.12, 2022-09-16,85.0,404.0,7.289999999999999,0.0159
2020-03-18,241.23, 2020-04-01,14.0,234.0,18.015,0.0002
2020-04-01,246.04, 2020-04-09,8.0,322.5,0.0,0.0009
2020-09-14,338.44, 2021-01-15,123.04,319.0,31.48,0.0011
2021-10-21,453.63, 2022-03-18,148.0,368.0,89.28,0.0006
2022-09-16,385.65, 2022-10-21,35.0,110.0,276.1,0.031
2020-01-08,324.39, 2022-01-21,744.0,200.0,125.995,0.0151
2021-09-14,444.19, 2021-10-15,31.0,384.0,60.225,0.0004
2020-03-16,239.75, 2020-05-01,46.0,255.0,15.52,0.0024
2021-08-16,447.06, 2021-11-19,95.04,442.0,16.21,0.0006
2020-04-08,274.0, 2020-05-15,37.0,225.0,51.695,0.0022
2020-02-04,329.06, 2020-07-17,163.96,235.0,94.955,0.0154
2020-01-21,331.29, 2020-03-31,69.96,356.0,0.2,0.015300000000000001
2022-02-17,437.17, 2022-04-14,55.96,450.0,8.01,0.0037
2020-06-10,319.03, 2020-06-26,16.0,293.0,26.965,0.0017000000000000001
2022-01-05,468.46, 2022-01-24,19.0,476.0,2.4450000000000003,0.0009
2020-11-06,350.19, 2022-01-21,441.0,155.0,195.17,0.001
2020-07-16,320.86, 2021-03-19,246.0,286.0,48.61,0.0011
2021-05-14,416.54, 2021-12-17,217.04,455.0,5.154999999999999,0.0001
2020-10-30,326.74, 2021-06-18,231.0,292.0,48.965,0.0009
2020-04-16,278.96, 2020-12-31,259.04,206.0,80.725,0.0014000000000000002
2022-01-20,446.65, 2023-01-20,365.0,301.0,151.51999999999998,0.0018
2020-05-29,304.04, 2020-06-05,7.0,281.0,23.935,0.0014000000000000002
2020-09-18,330.75, 2020-12-18,91.04,333.0,15.645,0.001
2020-06-11,300.69, 2021-12-17,554.04,315.0,26.615,0.0017000000000000001
2021-03-12,394.02, 2021-03-17,4.96,366.0,28.055,0.0004
2021-07-14,436.29, 2021-09-30,78.0,420.0,23.23,0.0006
2020-09-03,345.53, 2020-09-11,8.0,275.0,70.79499999999999,0.0011
2022-07-21,398.82, 2022-07-29,8.0,490.0,0.005,0.024
2022-03-10,425.49, 2022-12-30,295.0,525.0,2.3600000000000003,0.0038
2020-04-17,286.56, 2022-03-18,700.0,305.0,26.21,0.0012
2021-02-05,387.66, 2021-07-16,160.96,555.0,0.045,0.0003
2020-09-17,335.84, 2021-06-30,286.0,335.0,26.93,0.0009
2021-07-01,430.5, 2021-07-12,11.0,235.0,195.525,0.0005
2021-05-17,415.52, 2021-07-16,60.0,364.0,53.59,0.0002
2022-08-24,413.63, 2022-10-21,58.0,326.0,88.285,0.0273
2022-04-07,448.79, 2023-01-20,288.04,301.0,153.27999999999997,0.0068000000000000005
2021-07-26,440.99, 2021-08-11,16.0,422.0,20.04,0.0005
2022-01-25,434.51, 2022-02-07,13.0,487.0,0.035,0.002
2021-08-04,439.02, 2021-12-17,135.04,370.0,72.91499999999999,0.0005
2021-06-09,421.65, 2021-07-16,37.0,392.0,30.8,0.0003
2021-12-31,475.08, 2022-02-02,33.0,390.0,85.41,0.0006
2022-05-24,393.97, 2023-01-20,241.04,695.0,0.02,0.0105
2020-06-11,300.69, 2020-11-20,162.04,313.0,16.52,0.0017000000000000001
2022-01-27,431.16, 2022-02-23,27.0,470.0,0.5,0.002
2022-07-11,384.33, 2024-06-21,711.0,315.0,99.54,0.0213
2020-08-27,348.33, 2021-06-18,295.0,115.0,233.615,0.0011
2021-07-19,424.93, 2022-03-31,255.0,447.0,13.225,0.0005
2022-05-03,416.37, 2022-05-09,6.0,442.0,0.125,0.009000000000000001
2022-03-14,416.98, 2022-03-16,2.0,407.0,11.42,0.0045000000000000005
2022-02-07,447.24, 2022-02-18,11.0,427.0,21.675,0.0028000000000000004
2020-04-28,285.69, 2020-06-01,34.0,170.0,115.665,0.0011
2021-02-26,380.36, 2021-07-16,139.96,324.0,64.42999999999999,0.0004
2021-09-30,429.0, 2021-09-30,0.0,446.0,0.005,0.0004
2020-12-16,370.17, 2021-01-15,30.0,397.0,0.29,0.0009
2020-06-22,310.67, 2020-12-31,192.04,222.0,93.06,0.0016
2022-01-17,464.72, 2022-01-18,1.0,462.0,4.34,0.0016
2020-03-31,257.6, 2020-05-15,45.0,323.0,0.155,0.0011
2022-11-18,396.14, 2023-09-15,300.96,590.0,0.23,0.0415
2020-03-06,297.46, 2020-10-16,223.96,420.0,0.16,0.0045000000000000005
2022-10-13,365.96, 2022-12-30,78.04,425.0,1.71,0.0364
2022-07-28,406.04, 2022-12-30,155.04,437.0,9.56,0.0235
2022-09-09,406.57, 2022-09-16,7.0,428.0,0.095,0.0298
2020-12-15,369.59, 2021-01-06,22.0,355.0,16.375,0.0008
2021-05-28,420.05, 2021-06-21,24.0,345.0,75.03999999999999,0.0001
2020-08-18,338.58, 2020-09-21,34.0,320.0,21.24,0.0009
2022-09-21,377.4, 2022-10-28,37.0,424.0,0.555,0.0321
2022-10-21,374.3, 2022-11-16,26.04,340.0,37.045,0.039
2021-03-09,387.11, 2021-03-31,21.96,302.0,85.26,0.0005
2021-08-16,447.06, 2021-12-31,137.04,295.0,152.52,0.0006
2021-02-19,390.03, 2021-02-19,0.0,430.0,0.005,0.0004
2022-06-29,380.37, 2022-08-19,51.0,393.0,8.5,0.0173
2022-06-28,380.72, 2022-09-16,80.0,409.0,5.695,0.0175
2021-04-05,406.27, 2022-01-21,291.04,485.0,1.81,0.0003
2020-11-12,353.33, 2020-11-18,6.0,386.0,0.005,0.001
2021-07-15,434.65, 2021-12-17,155.04,404.0,40.615,0.0005
2021-11-23,468.29, 2023-01-20,423.0,680.0,0.385,0.0006
2020-02-28,296.24, 2020-03-04,5.0,311.0,1.26,0.0125
2020-12-22,367.24, 2020-12-28,6.0,387.0,0.015,0.0009
2021-07-14,436.29, 2021-07-16,2.0,364.0,72.14,0.0006
2022-10-20,365.52, 2022-11-14,25.04,352.0,19.915,0.0391
2021-09-28,433.66, 2021-10-15,17.0,525.0,0.005,0.0004
2021-05-04,415.64, 2021-05-12,8.0,446.0,0.005,0.0002
2021-10-01,434.19, 2021-10-18,17.0,447.0,0.855,0.0004
2021-08-16,447.06, 2021-08-18,2.0,399.0,48.075,0.0006
2022-03-07,419.55, 2023-12-15,648.0,375.0,80.12,0.0038
2020-03-16,239.75, 2020-03-23,7.0,352.0,0.015,0.0024
2022-10-04,377.8, 2022-12-30,87.04,468.0,0.345,0.0332
2020-02-28,296.24, 2020-07-17,139.96,354.0,0.515,0.0125
2020-10-08,343.65, 2020-12-18,71.04,327.0,26.23,0.0009
2022-01-18,456.59, 2022-04-14,85.96,453.0,19.155,0.0017000000000000001
2021-04-26,417.65, 2021-09-30,157.0,460.0,2.47,0.0003
2020-11-24,363.22, 2020-12-09,15.0,367.0,2.905,0.0009
2022-04-05,451.06, 2022-05-20,45.0,418.0,37.0,0.006500000000000001
2022-05-06,411.41, 2023-03-31,329.0,483.0,8.16,0.0084
2021-03-12,394.02, 2022-12-16,644.0,140.0,253.935,0.0004
2022-03-30,458.41, 2022-04-14,15.0,350.0,108.515,0.0055000000000000005
2022-06-03,410.59, 2022-07-08,35.0,387.0,27.39,0.011699999999999999
2022-11-18,396.14, 2022-11-22,4.0,320.0,76.09,0.0415
2020-03-03,300.32, 2020-03-31,27.96,362.0,0.015,0.009300000000000001
2022-08-16,429.69, 2023-03-17,213.0,450.0,19.05,0.026099999999999998
2022-06-27,388.66, 2023-06-16,354.0,375.0,47.675,0.0175
2022-10-10,360.07, 2022-10-31,21.0,359.0,10.805,0.0175
2020-05-01,282.83, 2020-12-18,231.04,247.0,50.1,0.0012
2020-09-14,338.44, 2020-09-18,4.0,309.0,29.655,0.0011
2022-09-09,406.57, 2022-09-30,21.0,302.0,104.27,0.0298
2021-12-17,459.86, 2021-12-31,14.0,550.0,0.005,0.0005
2022-03-14,416.98, 2022-03-16,2.0,446.0,0.015,0.0045000000000000005
2021-12-20,454.99, 2022-04-14,114.96,488.0,4.84,0.0007000000000000001
2020-07-21,324.9, 2020-07-31,10.0,273.0,51.99,0.0013
2020-08-11,332.8, 2020-08-19,8.0,341.0,0.585,0.0011
2021-10-28,458.27, 2021-11-17,20.04,402.0,56.855,0.0006
2022-08-16,429.69, 2024-01-19,521.04,350.0,106.0,0.026099999999999998
2022-10-26,382.12, 2022-12-30,65.04,595.0,0.005,0.0394
2021-02-23,387.52, 2021-04-16,51.96,356.0,35.35,0.0004
2020-05-11,292.62, 2020-06-05,25.0,270.0,24.82,0.0012
2020-12-28,372.22, 2021-12-17,354.0,270.0,107.77,0.0011
2021-09-20,434.01, 2021-12-17,88.04,190.0,244.405,0.0004
2021-11-04,466.86, 2021-11-12,8.04,492.0,0.015,0.0004
2022-12-15,389.71, 2023-12-15,365.0,270.0,132.27499999999998,0.042199999999999994
2022-07-12,380.87, 2022-07-20,8.0,356.0,25.335,0.0216
2021-01-26,383.83, 2021-05-21,114.96,380.0,20.29,0.0007000000000000001
2020-09-10,333.92, 2020-09-30,20.0,280.0,54.475,0.0012
2020-06-15,307.11, 2021-06-18,368.0,245.0,72.195,0.0018
2021-05-18,411.94, 2021-07-02,45.0,424.0,3.415,0.0002
2022-08-26,405.31, 2022-12-16,112.04,605.0,0.03,0.0278
2021-08-23,447.27, 2021-09-17,25.0,458.0,0.775,0.0005
2020-02-14,337.6, 2020-04-17,62.96,177.0,160.85000000000002,0.0155
2020-09-25,328.68, 2021-01-15,112.04,150.0,179.16500000000002,0.001
2020-08-26,347.63, 2020-09-30,35.0,368.0,0.69,0.0011
2022-06-29,380.37, 2022-09-30,93.0,451.0,0.72,0.0173
2021-07-09,435.44, 2022-06-17,343.0,200.0,235.85,0.0006
2020-10-13,350.17, 2020-11-16,34.04,355.0,6.890000000000001,0.0011
2021-11-22,467.41, 2022-04-14,142.96,275.0,193.58,0.0005
2020-07-29,325.01, 2020-08-12,14.0,338.0,0.4649999999999999,0.0011
2020-02-03,324.12, 2020-04-17,73.96,307.0,21.595,0.0154
2021-09-07,451.52, 2021-12-31,115.04,464.0,7.935,0.0005
2021-03-12,394.02, 2022-01-21,315.0,190.0,204.045,0.0004
2020-06-03,312.09, 2021-12-17,562.04,361.0,9.03,0.0016
2020-12-11,366.24, 2021-01-04,24.0,280.0,86.41499999999999,0.0008
2021-07-22,435.51, 2021-11-19,120.04,332.0,105.34,0.0005
2021-12-21,463.01, 2023-12-15,724.0,690.0,1.765,0.0007000000000000001
2020-10-27,338.33, 2020-12-18,52.04,343.0,11.445,0.001
2021-04-12,411.63, 2021-05-05,23.0,325.0,86.56,0.0002
2020-09-10,333.92, 2021-01-15,127.04,279.0,60.51,0.0012
2022-06-23,378.12, 2022-07-22,29.0,369.0,17.05,0.0159
2020-03-06,297.46, 2020-12-31,300.0,339.0,6.065,0.0045000000000000005
2022-03-14,416.98, 2022-06-17,95.0,205.0,211.98,0.0045000000000000005
2022-11-07,380.01, 2022-11-23,16.0,430.0,0.045,0.0412
2021-12-22,467.71, 2021-12-23,1.0,507.0,0.005,0.0008
2020-05-01,282.83, 2020-05-22,21.0,225.0,58.005,0.0012
2022-12-19,380.02, 2023-01-13,25.0,399.0,2.03,0.042800000000000005
2021-06-16,422.09, 2021-11-19,156.04,412.0,23.700000000000003,0.0004
2020-05-26,299.2, 2020-06-01,6.0,305.0,0.76,0.0014000000000000002
2022-06-13,375.01, 2023-06-16,368.0,720.0,0.09,0.0169
2020-05-07,287.7, 2022-01-21,624.04,355.0,7.115,0.0011
2022-10-07,362.91, 2022-10-12,5.0,372.0,1.1349999999999998,0.0331
2022-05-10,399.18, 2022-05-23,13.0,445.0,0.075,0.0089
2021-04-06,406.06, 2021-04-09,3.0,426.0,0.005,0.0002
2022-07-06,383.31, 2022-08-01,26.0,305.0,78.79499999999999,0.018500000000000003
2021-10-21,453.63, 2022-09-16,330.0,200.0,253.97000000000003,0.0006
2021-10-13,435.18, 2021-12-31,79.04,475.0,0.64,0.0005
2022-01-18,456.59, 2022-02-22,35.0,470.0,4.0,0.0017000000000000001
2020-07-10,317.62, 2020-12-31,174.04,262.0,63.005,0.0013
2022-02-24,428.06, 2022-04-08,42.96,439.0,7.825,0.0033
2021-07-14,436.29, 2021-07-16,2.0,385.0,51.105,0.0006
2020-12-28,372.22, 2021-09-17,262.96,358.0,33.985,0.0011
2020-09-14,338.44, 2021-01-15,123.04,339.0,18.1,0.0011
2021-04-16,417.35, 2022-01-21,280.04,115.0,302.255,0.0002
2021-05-07,422.07, 2021-06-11,35.0,453.0,0.145,0.0002
2022-06-09,401.48, 2022-09-16,99.0,409.0,15.715,0.0126
2022-07-14,377.96, 2022-08-15,32.0,392.0,4.385,0.0233
2021-03-23,389.59, 2023-03-17,724.0,580.0,1.93,0.0001
2020-06-04,311.34, 2021-03-31,300.0,322.0,18.15,0.0015
2022-02-25,437.66, 2022-03-04,7.0,363.0,74.93,0.0033
2022-07-27,401.01, 2022-09-30,65.0,384.0,26.21,0.023700000000000002
2020-12-23,367.57, 2021-04-16,113.96,250.0,119.155,0.0009
2022-07-08,388.69, 2022-08-08,31.0,305.0,84.405,0.0191
2022-04-27,417.21, 2023-12-15,597.04,415.0,54.835,0.008199999999999999
2021-10-20,452.39, 2021-10-25,5.0,467.0,0.005,0.0005
2020-04-27,287.1, 2020-09-30,156.0,267.0,34.675,0.0012
2020-07-07,313.75, 2021-01-15,192.04,380.0,1.11,0.0015
2021-03-12,394.02, 2022-01-21,315.0,170.0,224.03,0.0004
2020-06-09,320.94, 2021-09-17,465.0,420.0,1.385,0.0019
2022-02-15,445.94, 2022-03-18,30.96,343.0,103.56,0.0040999999999999995
2022-05-09,398.33, 2022-07-15,67.0,305.0,95.415,0.0092
2021-03-18,391.34, 2021-03-31,13.0,349.0,42.44,0.0001
2022-04-25,428.5, 2023-03-17,326.0,250.0,183.15,0.009300000000000001
2021-10-25,455.48, 2021-12-17,53.04,362.0,93.895,0.0006
2020-08-11,332.8, 2020-09-02,22.0,314.0,20.99,0.0011
2020-12-30,371.99, 2021-06-18,169.96,420.0,2.315,0.0008
2022-08-25,419.5, 2022-09-07,13.0,406.0,15.225,0.0278
2021-03-01,389.52, 2021-03-17,15.96,362.0,28.44,0.0005
2020-06-16,312.95, 2021-01-15,213.04,354.0,5.215,0.0017000000000000001
2020-02-07,332.24, 2020-02-24,17.0,315.0,18.0,0.015300000000000001
2022-09-23,367.93, 2023-06-30,280.0,342.0,52.075,0.031200000000000002
2021-12-10,470.68, 2021-12-17,7.0,60.0,410.66,0.0006
2021-05-14,416.54, 2021-06-04,21.0,455.0,0.025,0.0001
2022-01-25,434.51, 2022-02-09,15.0,474.0,0.175,0.002
2022-07-13,378.87, 2022-12-16,156.04,454.0,1.665,0.0233
2021-10-11,434.69, 2021-12-31,81.04,350.0,86.365,0.0233
2021-08-17,443.95, 2021-09-03,17.0,440.0,7.57,0.0007000000000000001
2020-11-12,353.33, 2021-06-30,229.96,435.0,1.22,0.001
2020-03-03,300.32, 2020-03-09,5.96,269.0,31.91,0.009300000000000001
2022-08-08,413.01, 2022-08-15,7.0,386.0,27.380000000000003,0.025699999999999997
2021-05-12,405.57, 2021-06-18,37.0,268.0,137.83,0.0002
2022-02-24,428.06, 2022-07-15,140.96,265.0,164.15,0.0033
2021-11-04,466.86, 2021-11-24,20.04,468.0,4.145,0.0004
2022-01-25,434.51, 2024-01-19,724.0,375.0,90.75,0.002
2021-11-09,467.38, 2023-01-20,437.0,345.0,130.485,0.0004
2022-11-14,395.16, 2023-09-29,318.96,331.0,84.95,0.0416
2021-04-26,417.65, 2021-06-30,65.0,350.0,68.94,0.0003
2020-05-29,304.04, 2020-07-17,49.0,225.0,80.21000000000001,0.0014000000000000002
2022-08-03,414.41, 2023-12-15,499.04,300.0,131.47,0.024399999999999998
2021-07-01,430.5, 2023-03-17,624.0,160.0,270.5,0.0005
2020-05-29,304.04, 2020-05-29,0.0,160.0,144.73000000000002,0.0014000000000000002
2022-08-04,414.2, 2022-08-19,15.0,469.0,0.01,0.0241
2020-03-27,254.0, 2021-12-17,630.04,366.0,2.755,0.0003
2020-05-12,286.55, 2020-08-21,101.0,410.0,0.025,0.0013
2021-09-15,447.88, 2022-06-17,275.0,428.0,40.445,0.0004
2021-06-29,427.69, 2021-07-23,24.0,345.0,82.97,0.0004
2021-09-08,450.97, 2021-12-31,114.04,383.0,71.135,0.0005
2020-09-15,340.12, 2020-09-28,13.0,354.0,0.495,0.0011
2020-11-16,362.45, 2020-12-02,16.0,383.0,0.18,0.0009
2021-04-01,400.53, 2021-06-18,78.0,250.0,151.04500000000002,0.0002
2022-05-30,415.26, 2022-09-16,109.0,414.0,22.35,0.0002
2022-10-12,356.58, 2023-02-17,128.04,530.0,0.04,0.0356
2020-04-20,281.76, 2020-05-20,30.0,304.0,2.17,0.0012
2022-07-01,381.2, 2022-09-30,91.0,491.0,0.0849999999999999,0.0166
2022-03-18,444.27, 2022-04-13,26.0,453.0,5.109999999999999,0.0040999999999999995
2022-07-06,383.31, 2022-09-16,72.0,412.0,4.63,0.018500000000000003
2022-05-03,416.37, 2022-05-25,22.0,452.0,0.38,0.009000000000000001
2022-07-12,380.87, 2024-06-21,710.0,415.0,37.21,0.0216
2021-11-08,468.99, 2021-12-31,53.0,427.0,44.36,0.0006
2021-02-10,390.09, 2021-09-17,218.96,195.0,195.59,0.0005
2021-12-01,450.44, 2021-12-10,9.0,503.0,0.015,0.0006
2020-06-22,310.67, 2020-07-17,25.0,237.0,74.14,0.0016
2020-06-11,300.69, 2020-06-19,8.0,254.0,47.085,0.0017000000000000001
2021-11-01,460.07, 2022-12-16,410.04,95.0,365.035,0.0005
2021-03-15,396.46, 2021-03-19,4.0,226.0,170.605,0.0004
2020-05-06,284.37, 2020-12-31,239.04,380.0,0.3,0.0012
2022-12-23,382.88, 2024-01-19,392.0,285.0,114.1,0.042300000000000004
2021-09-01,451.85, 2023-06-16,653.0,190.0,261.5,0.0005
2021-10-07,438.62, 2022-06-17,253.0,615.0,0.095,0.0005
2022-11-07,380.01, 2022-11-16,9.0,364.0,17.505000000000003,0.0412
2021-01-22,382.82, 2021-07-16,174.96,190.0,193.52,0.0008
2021-02-18,390.83, 2021-04-16,56.96,397.0,7.439999999999999,0.0003
2022-07-13,378.87, 2024-12-20,891.04,310.0,103.985,0.0233
2022-08-17,426.67, 2022-08-29,12.0,415.0,13.49,0.0259
2021-10-07,438.62, 2021-10-13,6.0,295.0,143.525,0.0005
2020-05-08,292.51, 2020-06-19,42.0,150.0,142.53,0.0012
2021-12-15,470.59, 2021-12-17,2.0,421.0,49.715,0.0006
2022-09-09,406.57, 2022-10-21,42.0,383.0,27.76,0.0298
2021-04-01,400.53, 2022-12-16,624.04,85.0,315.645,0.0002
2020-08-06,334.31, 2020-12-18,134.04,90.0,244.195,0.001
2020-10-28,326.67, 2022-12-16,779.04,165.0,162.27999999999997,0.001
2022-12-13,401.95, 2023-01-27,45.0,436.0,1.165,0.0426
2020-09-25,328.68, 2021-09-17,357.0,130.0,199.32,0.001
2020-04-24,282.89, 2020-05-22,28.0,281.0,10.92,0.0012
2021-07-06,432.88, 2021-07-06,0.0,275.0,157.83499999999998,0.0005
2021-05-13,410.27, 2021-06-14,32.0,485.0,0.015,0.0002
2022-02-28,436.52, 2022-03-30,29.96,405.0,35.03,0.0037
